"SuperClass","Class","Order","Family","Genus.species","SpecCode","basin","FUni","FSpe","PE","APD","SEI","IUCN","ori"
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"XJ",0.717206418544256,0.254642343738669,8.0803345,177.742865892406,0.155302315,"LC",0.31976076013111
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_sinensis",54783,"XJ",0.133597352732601,0.17238856735736,12.2576798,178.063013530056,0.126724204,"LC",0.0905015771478065
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_engraulis",54782,"XJ",0.486445413761175,0.147731166803097,11.75847533,178.020224572491,0.219175745,"LC",0.154578702482068
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Toxabramis_swinhonis",55396,"XJ",0.899179251887637,0.196918138224497,7.0889825,177.753655809268,0.220750815,"NE",0.305333358369011
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"XJ",0.486445413761175,0.194955539122375,2.434866,177.620681052125,0,"LC",0.192031143850142
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_bleekeri",22529,"XJ",0.982507599465792,0.314791594925914,9.971563786,177.89258803732,0.060042341,"NE",0.496300590379229
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_sauvagei",54924,"XJ",0.358041604256761,0.184386751198404,8.894051775,177.831015992303,0.351949298,"LC",0.156078126495025
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_dispar",54909,"XJ",0.271102879101577,0.147807894873146,1.217433,177.603289152125,0.191240824,"VU",0.0865789525725058
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_hainanensis",56028,"XJ",0.133597352732601,0.165255166150631,1.217433087,177.603289238503,0.261746173,"LC",0.0694821949391043
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Culter_alburnus",46708,"XJ",0.189998681967984,0.137899802699677,5.300958,177.703160513835,0.09186897,"LC",0.0604653959329142
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_erythropterus",4635,"XJ",0.809103788531287,0.108958122940542,5.300958,177.703160513835,0.105861288,"LC",0.188894446454179
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_mongolicus",46706,"XJ",0.189998681967984,0.138883915436225,9.481489333,177.782898887635,0.035938509,"LC",0.0664827876055019
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_oxycephalus",56247,"XJ",0.172100659010872,0.150868325433704,9.481489403,177.782898957135,0.243279577,"LC",0.0743309930967448
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_dabryi",46610,"XJ",0.172100659010872,0.148363943730412,9.481489403,177.782898957135,0.105861288,"LC",0.0717337679420413
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Parabramis_pekinensis",282,"XJ",0.99291574077411,0.257521521873196,8.6794824,177.829321782421,0.035938509,"LC",0.417157552381662
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_amblycephala",285,"XJ",0.234230534775297,0.191494589527247,6.4905285,177.798051012421,0.013992318,"LC",0.128912472141983
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_terminalis",4789,"XJ",0.234230534775297,0.190469475023232,6.4905285,177.798051012421,0.013992318,"NE",0.12784934807695
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"XJ",0.855261910450585,0.3058239277602,2.370766,178.470033384478,0,"LC",0.42343401337824
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"XJ",0.754899292314729,0.318608411836991,2.370766,178.470033384478,0,"LC",0.405495717401001
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Plagiognathops_microlepis",46742,"XJ",0.640542227097664,0.343183711204666,9.825021,178.576522741621,0.024103832,"LC",0.416899212155194
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Distoechodon_tumirostris",17306,"XJ",0.616413919846941,0.289875504506053,12.535067,178.653952627335,0.024103832,"LC",0.337728499663117
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudobrama_simoni",56111,"XJ",0.514984716105046,0.300656401317315,14.410855,178.734343541621,0.060042341,"NE",0.324781685230022
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"XJ",0.60859375007394,0.270191212053179,9.795317,179.598204217742,0,"DD",0.31325333502191
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,"XJ",0.923900351913874,0.346474845935513,9.795317,179.598204217742,0,"NT",0.513450636739344
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macropterus",54380,"XJ",0.596738615746113,0.45796070760682,11.8841555,190.932714049585,0.035938509,"DD",0.556233808791478
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_tonkinensis",54709,"XJ",0.159372098586319,0.332218179143062,13.0462085,190.949314807021,0.060042341,"DD",0.285786513453647
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatulus",54928,"XJ",0.104957160558877,0.313958552083904,11.8841555,190.932714049585,0.191240824,"LC",0.251544338417906
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_polylepis",55892,"XJ",0.371115911717649,0.321030046350759,13.0462085,190.949314807021,0.177248506,"LC",0.328373858837531
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_meridianus",56321,"XJ",0.159372098586319,0.330080312718321,19.414290727,191.141372733599,0.268034201,"DD",0.291301447068818
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acanthorhodeus_chankaensis",46831,"XJ",0.596738615746113,0.39597508248841,41.98554693,192.759393475485,0.060042341,"NE",0.557866168256932
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatus",55891,"XJ",0.104957160558877,0.314706019289541,41.985547,192.759393544985,0.351949298,"VU",0.290438215576759
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_sinensis",54926,"XJ",0.154236213097779,0.294531553061197,0.017985,209.120838069435,0.024103832,"LC",0.261286699323577
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_ocellatus",4784,"XJ",0.154236213097779,0.306660836405269,19.9875632,191.583821867021,0.024103832,"DD",0.267121696763746
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_fangi",55889,"XJ",0.17638894594479,0.283747556054289,15.9348445,191.525925885592,0.316010789,"LC",0.244217447643307
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_lighti",47833,"XJ",0.17638894594479,0.279920172342681,15.9348445,191.525925885592,0.220750815,"LC",0.24024812087598
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,"XJ",0.326774675300939,0.212110380546173,2.718896,187.988859222585,0,"LC",0.187002688072704
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,"XJ",0.293884874101293,0.161895142879157,2.718896,187.988859222585,0,"LC",0.126508367942161
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Paracanthobrama_guichenoti",54127,"XJ",0.663448975509541,0.119492517367104,23.7974065,186.951362109756,0.196646983,"LC",0.199848547467944
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,"XJ",0.65311577262628,0.197614071757212,17.911495,186.971547402108,0,"LC",0.271413224710453
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_elongata",55987,"XJ",0.407817297062894,0.189654779918251,17.911495,186.971547402108,0.243279577,"LC",0.200381108264191
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_sinensis",47349,"XJ",0.340677035247451,0.165313032170432,18.50471634,186.831683269371,0.060042341,"LC",0.158404766579927
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_parvus",54968,"XJ",0.401367410357582,0.195221408290699,18.504716253,186.831683182992,0.12996512,"LC",0.204954167731182
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_nigripinnis",12225,"XJ",0.322989640024765,0.148612653640011,18.50471634,186.831683269371,0.090785695,"LC",0.136558567804771
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcoheilichthys_kiangsiensis",NA,"XJ",0.164653243873901,0.171728564079532,100.0239154,239.862150266778,0.351949298,"NE",0.313151980478564
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Platysmacheilus_longibarbatus",55400,"XJ",0.190773869492632,0.18137968594148,18.385008462,185.87693717672,0.261163603,"NE",0.134932979957409
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_chenhsienensis",55905,"XJ",0.348895832553917,0.214729471414376,13.96526239,185.68751957342,0.261163603,"LC",0.204524140019484
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,"XJ",0.379935889106763,0.141428939043225,7.6160045,188.058817918378,0,"DD",0.133119065221069
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_wolterstorffi",54972,"XJ",0.271102879101577,0.143349511084886,7.6160045,188.058817918378,0.038096149,"LC",0.107257876200839
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_typus",54978,"XJ",0.829418628647478,0.272535479151882,8.419326,186.731675245471,0.035938509,"NE",0.394536852284243
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_cylindricus",55915,"XJ",0.741733408567791,0.271265806118575,8.419326,186.731675245471,0.313202356,"NE",0.360936652611398
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,"XJ",0.897483141646798,0.274445608717308,26.556240533,186.343864722698,0,"LC",0.463201119654092
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_tungtingensis",47816,"XJ",0.236631508990795,0.210135087197287,13.9652623,185.687519484063,0.444400839,"NT",0.171028341119362
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_zhangi",68760,"XJ",0.352599489625054,0.187142855890466,13.96526239,185.68751957342,0.282026519,"LC",0.176862579499096
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_bicolor",NA,"XJ",0.236631508990795,0.214919784449063,13.96526239,185.68751957342,0.37447806,"LC",0.175990379108739
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudogobio_vaillanti",54780,"XJ",0.221125428562864,0.216827600479292,24.61089617,186.271111550356,0.225225093,"LC",0.187374947290244
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dumerili",55397,"XJ",0.348895832553917,0.186159218497982,18.04299409,185.989630115291,0.196646983,"NE",0.180151788116669
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,"XJ",0.897483141646798,0.28405205365169,8.5987,185.85471154022,0,"LC",0.434675918148516
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gymnocheilus",55855,"XJ",0.184339696368976,0.202072381387603,18.042994,185.989630025934,0.353615143,"NE",0.15454114896581
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gracilicaudatus",55853,"XJ",0.293898103991149,0.231223060955532,8.5987,185.85471154022,0.353615143,"NE",0.20160015932279
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_meridionalis",65251,"XJ",0.247782421262292,0.199760391827357,26.945788,186.727128906584,0.282026519,"DD",0.179990867304451
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_tungi",55896,"XJ",0.247782421262292,0.219305266621485,26.94578808,186.727128986013,0.351949298,"DD",0.200260417655027
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_jiangxiensis",58354,"XJ",0.349484706895209,0.202336268434359,26.94578808,186.727128986013,0.918767984,"VU",0.20869030314277
"Osteichthyes","Teleostei","Cypriniformes","Leuciscidae","Rhynchocypris_oxycephala",48140,"XJ",0.525964083584362,0.139880705230227,56.653545217,195.268189623421,0.152493882,"NE",0.238216915102486
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,"XJ",0.366003519830406,0.257592073257792,69.9530944908,281.154304577488,0,"LC",0.501558919119913
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_eupogon",NA,"XJ",0.112859853848159,0.20913039596002,69.95309459,281.154304675979,0.220750815,"NE",0.366509864090229
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_vachellii",50950,"XJ",0.0867444890441439,0.217484825831669,69.95309459,281.154304675979,0.035938509,"DD",0.36849050245606
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_nitidus",50943,"XJ",0.366003519830406,0.256688487453282,52.97036807,280.745988993136,0.035938509,"LC",0.471328709323599
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_crassilabris",55077,"XJ",0.0867444890441439,0.216694841346631,69.95309459,281.154304675979,0.105861288,"NE",0.367671236543407
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_torosilabris",NA,"XJ",0.773227218446128,0.26233541008708,69.95309459,281.154304675979,0.69511796,"NE",0.59077026456652
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_analis",50919,"XJ",0.188498911542567,0.226898931505152,69.95309459,281.154304675979,0.108018928,"NE",0.404295053582675
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ussuriensi",NA,"XJ",0.173832919283098,0.221094962325386,69.95309459,281.154304675979,0.038096149,"LC",0.394522520024713
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_aff.Truncatus",NA,"XJ",0.475972876818338,0.258453751448262,69.95309459,281.154304675979,0.351949298,"NE",0.525841567058295
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ondan",NA,"XJ",0.152389629172227,0.202800916393986,69.95309459,281.154304675979,0.247171285,"LC",0.370062326851823
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,"XJ",0.781120110910368,0.290671386834084,52.970368059,280.745988982215,0,"LC",0.583529592070935
"Osteichthyes","Teleostei","Siluriformes","Sisoridae","Glyptothorax_sinensis",24874,"XJ",0.758548483388473,0.376688001653292,58.0673381253,280.704241397963,0.108018928,"DD",0.62174673189526
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_anguillicauda",50990,"XJ",0.442349323247592,0.309434217838154,23.135634187,280.205217044929,0.115972802,"LC",0.491428084067541
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_aequilabris",64276,"XJ",0.442349323247592,0.320924994230972,23.13563428,280.205217137265,0.299210038,"LC",0.501813969668345
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,"XJ",0.317203580031929,0.163838241433906,10.138801,280.511800702422,0,"LC",0.301193203053261
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_meridionalis",25308,"XJ",0.691870667165528,0.194763044992219,10.138801,280.511800702422,0.021946192,"LC",0.429150877044394
"Osteichthyes","Teleostei","Siluriformes","Clariidae","Clarias_fuscus",293,"XJ",0.856818858101296,0.220692072173064,72.130137295,281.585482743821,0.069922779,"LC",0.57662193237211
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Hemisalanx_brachyrostralis",55416,"XJ",0.616413919846941,0.329412944882021,161.880245212,350.271213232621,0.69511796,"NE",0.70971333683167
"Osteichthyes","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus_intermedius",12985,"XJ",0.968441821942804,0.310705957958155,94.13048692,335.803856708156,0.105861288,"LC",0.661151606541423
"Osteichthyes","Teleostei","Beloniformes","Adrianichthyidae","Oryzias_sinensis",52632,"XJ",0.585180776898822,0.266525210810535,94.13048684,335.803856628728,0.220750815,"LC",0.602517723561775
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,"XJ",0.944684368084661,0.34851239984109,85.72257096,334.505185816878,0,"LC",0.664187288973708
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Sinobdella_sinensis",52400,"XJ",0.190773869492632,0.176349256973563,35.70701706,333.790678001878,0.094026611,"LC",0.402565674208465
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Mastacembelus_armatus",10140,"XJ",0.828880128498282,0.219274666972247,35.707016956,333.790677898621,0.422454647,"LC",0.526544227305441
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_roulei",55428,"XJ",0.301519058368963,0.27976149742495,11.37913142,328.913000051642,0.126724204,"DD",0.461399759377842
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,"XJ",0.415216750887543,0.28758058376212,2.788446,328.668222969128,0.013992318,"LC",0.473922376382514
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_knerii",55170,"XJ",0.602774069386046,0.240753512398028,2.788446,328.668222969128,0.069922779,"DD",0.470653964522714
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_scherzeri",55171,"XJ",0.716808972726419,0.238069850765206,7.174366,328.747950459599,0.083915096,"DD",0.483374154471595
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_obscura",52749,"XJ",0.301519058368963,0.303964530988309,7.7345585,328.738881719128,0.060042341,"LC",0.471955833069826
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_undulata",55172,"XJ",0.365740763624665,0.251878686949891,7.174366,328.747950459599,0.060042341,"NT",0.452593429852529
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_potamophilus",59098,"XJ",0.0964390641839711,0.241338853499649,33.55602943,332.425263940042,0.339622826,"DD",0.430103487902674
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_sinensis",61585,"XJ",0.354358003887949,0.187168640135379,33.556029333,332.425263843735,0.046050024,"NE",0.43071780250406
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Micropercops_cinctus",4695,"XJ",0.292335325755179,0.213101673311746,69.93695431,332.944991436371,0.024103832,"LC",0.459471965600979
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_similis",23114,"XJ",0.373462781297569,0.28420409542087,59.56243745,332.359811782778,0.024103832,"NE",0.524732232692373
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,"XJ",0.373462781297569,0.308846766838181,59.56243745,332.359811782778,0,"NE",0.547005379241575
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_wuyiensis",64013,"XJ",0.108987484584438,0.240392587460541,59.56243745,332.359811782778,0.918767984,"NT",0.44165663242039
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_niger",NA,"XJ",0.0964390641839711,0.238867160453495,59.56243745,332.359811782778,0.918767984,"NE",0.439547533063574
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_ocellatus",4795,"XJ",0.987350052411928,0.34068355491467,33.58689076,333.652150313399,0.024103832,"LC",0.605616627738186
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_opercularis",4777,"XJ",0.99527988176878,0.387812895323357,33.58689067,333.652150224042,0.024103832,"LC",0.625507546758622
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_orientalis",5143,"XJ",0.99527988176878,0.360813501659346,78.145760088,334.288705500463,0.035938509,"VU",0.665826250267419
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_obscurus",24264,"XJ",0.903937129758105,0.222874761204148,106.2801859599,335.691646787814,0.198312829,"LC",0.632748563827694
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_anguillicaudatus",3016,"RR",0.515588508301171,0.208099337635414,100.02391528,233.853022417438,0,"LC",0.482204894281858
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Spinibarbus_caldwelli",17293,"RR",0.317203580031929,0.150461689187413,33.565022423,196.283409252607,0.013992318,"DD",0.170653724819419
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_kreyenbergii",55158,"RR",0.577632197475316,0.207971523236898,33.565022323,196.283409153905,0.114889527,"DD",0.296945720587057
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"RR",0.431588465709804,0.166127619600744,38.108974824,196.159864107152,0,"LC",0.221246301328216
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"RR",0.705904174291783,0.217362401230804,0.017985,195.17048767697,0,"LC",0.298607263928709
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_aff.Acanthogenys",NA,"RR",0.463052151421674,0.221115466661456,15.864966853,160.801403818581,0.024103832,"NE",0.200053154205724
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"RR",0.597773961939341,0.186523985202719,15.86496675,160.801403716918,0,"LC",0.198657641571263
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Mylopharyngodon_piceus",4602,"RR",0.955744063861177,0.276695269950666,17.875691,153.964261008581,0.013992318,"LC",0.41081423414098
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ctenopharyngodon_idella",79,"RR",0.754899292314729,0.322682730163971,17.875691,153.964261008581,0.013992318,"LC",0.404321940302294
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Squaliobarbus_curriculus",10387,"RR",0.514984716105046,0.24471592420193,17.473833,153.953823138451,0.035938509,"LC",0.227990932823351
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Elopichthys_bambusa",12068,"RR",0.855261910450585,0.357385658641705,17.473833,153.953823138451,0.035938509,"LC",0.48174339302811
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"RR",0.628873907228382,0.231957789367237,9.481489333,150.589001056425,0.155302315,"LC",0.228865550221935
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_sinensis",54783,"RR",0.133597352732601,0.150864801792051,12.2576798,150.764980747812,0.126724204,"LC",0.0215412162824855
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_engraulis",54782,"RR",0.486445413761175,0.125311309322446,11.75847533,150.700148995632,0.219175745,"LC",0.0846513785236634
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"RR",0.486445413761175,0.171454822921899,2.434866,150.094991756451,0,"LC",0.120631602202793
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_bleekeri",22529,"RR",0.997384771022523,0.300738344274564,9.971563786,150.514495851736,0.060042341,"NE",0.436242568948156
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_wui",56027,"RR",0.382652703699266,0.174860901837993,8.894051775,150.430533944762,0.236534331,"LC",0.105684024314703
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_dispar",54909,"RR",0.271102879101577,0.136075376648034,1.217433,150.063370120087,0.191240824,"VU",0.0273596142694572
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_hainanensis",56028,"RR",0.133597352732601,0.14362675109785,1.217433087,150.063370205957,0.261746173,"LC",0
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_mongolicus",46706,"RR",0.194601754656713,0.123723936477424,9.481489333,150.589001056425,0.035938509,"LC",0.00547809920879938
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_oxycephalus",56247,"RR",0.194601754656713,0.132939179332208,9.481489403,150.589001125516,0.243279577,"LC",0.0150350296403112
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Parabramis_pekinensis",282,"RR",0.99612497815421,0.243387607035971,8.6794824,150.547338358606,0.035938509,"LC",0.350201320805107
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_amblycephala",285,"RR",0.234230534775297,0.177417570110619,6.4905285,150.490482413152,0.013992318,"LC",0.0676586920709545
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_terminalis",4789,"RR",0.234230534775297,0.173933868162628,6.4905285,150.490482413152,0.013992318,"NE",0.0640458041036804
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"RR",0.855261910450585,0.303696248002978,2.370766,151.17271901123,0,"LC",0.372591825837978
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"RR",0.754899292314729,0.309085627020034,2.370766,151.17271901123,0,"LC",0.343995522342445
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Plagiognathops_microlepis",46742,"RR",0.649268160161104,0.330451738503153,9.825021,151.366336024217,0.024103832,"LC",0.35408794993557
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Distoechodon_tumirostris",17306,"RR",0.649268160161104,0.27939238744365,12.535067,151.507117634606,0.024103832,"LC",0.288397142017611
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudobrama_simoni",56111,"RR",0.514984716105046,0.283123149897638,14.410855,151.653282933308,0.060042341,"NE",0.260330502903506
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"RR",0.923900351913874,0.271827363573613,9.795317,152.928442883983,0,"DD",0.371767765859419
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,"RR",0.923900351913874,0.336915902073188,9.795317,152.928442883983,0,"NT",0.463816737642147
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macropterus",54380,"RR",0.596738615746113,0.434080869306034,11.8841555,170.356335296788,0.035938509,"DD",0.502400245226459
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_tonkinensis",54709,"RR",0.159372098586319,0.306105666661982,13.0462085,170.386518491882,0.060042341,"DD",0.223574359657616
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatulus",54928,"RR",0.217497096461897,0.287622154830202,11.8841555,170.356335296788,0.191240824,"LC",0.217878490005072
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_polylepis",55892,"RR",0.371115911717649,0.295362039427725,13.0462085,170.386518491882,0.177248506,"LC",0.266622714404111
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_meridianus",56321,"RR",0.159372098586319,0.303500910131558,19.414290727,170.735714722269,0.268034201,"DD",0.228873600257601
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acanthorhodeus_chankaensis",46831,"RR",0.596738615746113,0.372555501814645,41.98554693,173.279710406736,0.060042341,"NE",0.506136864726342
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_sinensis",54926,"RR",0.154236213097779,0.272683508312749,0.017985,195.17048767697,0.024103832,"LC",0.214794507358791
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_ocellatus",4784,"RR",0.154236213097779,0.284926604595133,34.326737891,172.285059883048,0.024103832,"DD",0.228281453217208
